match_id,player_id,team_player_id,trackable_object,team_id,team_name,shirt_number,player_short_name,first_name,last_name,position_group,role_name,role_acronym,minutes_played,minutes_played_regular,start_frame,end_frame,start_time,end_time,started,yellow_card,red_card,goals,own_goals,injured,birthday,gender,sprint_count,sprints_per_90,sprint_distance_m,sprint_distance_per_90,avg_sprint_speed_kmh,max_sprint_speed_kmh,high_value_sprint_pct,attacking_sprint_pct,defensive_sprint_pct,sprints_in_shot_possessions_pct,sprints_in_goal_possessions_pct,sprints_in_attacking_third_pct,high_value_sprints_per_90,run_count,runs_per_90,avg_xthreat,max_xthreat,threat_per_90,high_value_run_pct,high_value_runs_per_90,avg_run_speed,avg_opponents_beaten,runs_ahead,runs_behind,pressing_action_count,pressing_actions_per_90,press_success_rate,regain_rate,disruption_rate,successful_press_count,successful_presses_per_90,total_regain_count,regains_per_90,direct_regain_count,indirect_regain_count,total_disruption_count,direct_disruption_count,indirect_disruption_count,presses_leading_to_shot,presses_leading_to_goal,shot_creation_rate,high_block_press_count,medium_block_press_count,low_block_press_count,counter_press_count,counter_presses_per_90
2017461,50979,828153,52105,868,Melbourne Victory Football Club,10,B. Fornaroli,Bruno,Fornaroli Mezza,Center Forward,Center Forward,CF,27.18,27.18,54110.0,70419.0,01:09:04,,False,0,0,0,0,False,1987-09-07,male,,,,,,,,,,,,,,4.0,13.245033112582782,0.0567499999999999,0.0811,0.7516556291390728,1.0,13.245033112582782,18.4975,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017461,50977,1494845,52103,868,Melbourne Victory Football Club,22,J. Rawlins,Joshua,Rawlins,Central Defender,Right Center Back,RCB,38.43,38.43,47360.0,70419.0,00:57:49,,False,0,0,0,0,False,2004-04-23,male,3.0,7.02576112412178,59.90665454080496,140.2966148496603,27.43526898310321,29.52368188675273,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,2.34192037470726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017461,33697,1507971,34805,4177,Auckland FC,4,N. Pijnaker,Nando,Pijnaker,Central Defender,Left Center Back,LCB,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,1999-02-25,male,5.0,4.619174707452268,76.25261142530937,70.44482681459499,26.69702531641744,27.960792983649263,0.4,0.2,0.8,0.0,0.0,0.8,1.8476698829809075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017461,14736,1507966,14933,4177,Auckland FC,6,L. Verstraete,Louis,Verstraete,Midfield,Right Midfield,RM,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,1999-05-04,male,,,,,,,,,,,,,,17.0,15.705194005337711,0.0049294117647058,0.0214,0.0774173680969,0.0588235294117647,0.9238349414904536,17.198823529411765,0.3529411764705882,0.0,0.0,9.0,8.314514473414084,0.1111111111111111,0.0,0.1111111111111111,1.0,0.9238349414904536,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,8.0,0.0,4.0,3.6953397659618146
2017461,4322,1507958,4332,4177,Auckland FC,2,H. Sakai,Hiroki,Sakai,Full Back,Right Back,RB,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,1990-04-12,male,6.0,5.543009648942722,130.61980495889162,120.6711398716921,27.261275686009792,28.518308153669636,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0,0.8333333333333334,4.619174707452268,18.0,16.629028946828168,0.0051555555555555,0.0204,0.0857318825703141,0.0555555555555555,0.9238349414904538,20.086111111111112,1.8333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017461,38673,1507965,39794,4177,Auckland FC,10,G. May,Guillermo Luis,May Bartesaghi,Center Forward,Center Forward,CF,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,1998-03-11,male,9.0,8.314514473414084,155.6038306957908,143.75225582653636,26.215528162688464,27.005561560871556,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,1.8476698829809075,33.0,30.48655306918497,0.042930303030303,0.2537,1.3087969616095256,0.5151515151515151,15.705194005337711,18.786060606060605,0.4545454545454545,0.0,0.0,21.0,19.40053377129953,0.0952380952380952,0.0476190476190476,0.0476190476190476,2.0,1.8476698829809073,1.0,0.9238349414904536,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,2.0,5.0,4.619174707452268
2017461,51667,1507974,52793,4177,Auckland FC,23,D. Hall,Daniel,Hall,Central Defender,Right Center Back,RCB,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,1999-06-14,male,6.0,5.543009648942722,101.9658419638939,94.19960764473876,26.325954920232206,27.27553075598402,0.6666666666666666,0.0,1.0,0.0,0.0,0.8333333333333334,3.6953397659618146,4.0,3.6953397659618146,0.00015,0.0003,0.0005543009648942,0.0,0.0,16.9925,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017461,157294,1204866,158849,868,Melbourne Victory Football Club,6,R. Teague,Ryan Graham Pun,Teague,Midfield,Right Defensive Midfield,RDM,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,2002-01-24,male,6.0,5.543009648942722,157.67080011520324,145.66179439918182,27.47578659440242,29.08232566879238,1.0,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.0,1.0,5.543009648942722,11.0,10.16218435639499,0.0336818181818181,0.1306,0.3422808458222131,0.4545454545454545,4.6191747074522675,16.976363636363637,0.9090909090909092,0.0,0.0,8.0,7.390679531923629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,6.466844590433176
2017461,51685,1559297,52811,868,Melbourne Victory Football Club,4,L. Jackson,Lachlan,Jackson,Central Defender,Left Center Back,LCB,97.42,97.42,2510.0,70419.0,00:00:00,,True,1,0,0,0,False,1995-03-12,male,6.0,5.543009648942722,104.62863293729896,96.65958698785572,26.8784392399488,28.29501696804219,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,3.6953397659618146,6.0,5.543009648942722,0.0002333333333333,0.0005,0.0012933689180866,0.0,0.0,17.118333333333332,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2017461,811820,1239268,813383,868,Melbourne Victory Football Club,28,K. Bos,Kasey,Bos,Full Back,Left Back,LB,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,2004-05-08,male,6.0,5.543009648942722,97.438512779234,90.01710275232047,26.479985363100926,27.594708610507062,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,3.6953397659618146,26.0,24.019708478751795,0.0095153846153846,0.0446,0.2285567645247382,0.1153846153846153,2.771504824471361,,1.2307692307692308,0.0,0.0,4.0,3.6953397659618146,0.25,0.0,0.25,1.0,0.9238349414904536,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.8476698829809073
2017461,159688,1227840,161243,868,Melbourne Victory Football Club,14,J. Valadon,Jordi,Valadon,Midfield,Left Defensive Midfield,LDM,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,2003-03-04,male,5.0,4.619174707452268,97.39756947442244,89.97927789671546,26.927407116045497,28.08207475616205,0.6,0.2,0.8,0.2,0.0,0.6,2.771504824471361,13.0,12.009854239375898,0.0025076923076923,0.0074,0.0301170190925887,0.0,0.0,16.994615384615386,0.2307692307692307,0.0,0.0,15.0,13.857524122356804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1333333333333333,1.0,11.0,0.0,12.0,11.086019297885445
2017461,800322,1216250,801885,868,Melbourne Victory Football Club,16,J. Inserra,Joshua,Inserra,Full Back,Right Back,RB,97.42,97.42,2510.0,70419.0,00:00:00,,True,0,0,0,0,False,2005-01-21,male,15.0,13.857524122356804,383.98651676291365,354.7401612467894,26.95758474767284,28.23285560693909,0.7333333333333333,0.2666666666666666,0.7333333333333333,0.2666666666666666,0.0,0.6666666666666666,10.16218435639499,37.0,34.18189283514678,0.0053162162162162,0.0391,0.1817183329911721,0.054054054054054,1.8476698829809073,,0.7297297297297297,0.0,0.0,5.0,4.619174707452268,0.2,0.2,0.0,1.0,0.9238349414904536,1.0,0.9238349414904536,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,2.0,0.0,4.0,3.6953397659618146
2017461,29075,1494847,30159,868,Melbourne Victory Football Club,9,N. Vergos,Nikolaos,Vergos,Center Forward,Center Forward,CF,70.23,70.23,2510.0,54109.0,00:00:00,01:09:04,True,0,0,0,0,False,1996-01-13,male,7.0,8.97052541648868,107.29157176020716,137.49453877856533,26.60743283243588,27.846048768759054,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,7.689021785561725,16.0,20.504058094831265,0.04398125,0.1566,0.9017941050832976,0.6875,14.096539940196497,,0.75,0.0,0.0,5.0,6.407518154634771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.844510892780862
2017461,11885,1204865,11992,868,Melbourne Victory Football Club,7,D. Arzani,Daniel,Arzani,Wide Attacker,Right Winger,RW,70.23,70.23,2510.0,54109.0,00:00:00,01:09:04,True,0,0,0,0,False,1999-01-04,male,7.0,8.97052541648868,128.57470782383282,164.768954921614,27.500843583052955,28.98189224032573,0.7142857142857143,0.8571428571428571,0.1428571428571428,0.0,0.0,0.5714285714285714,6.407518154634772,41.0,52.54164886800512,0.0233682926829268,0.2072,1.2278086287911147,0.2682926829268293,14.096539940196497,,0.8048780487804879,0.0,0.0,7.0,8.97052541648868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,7.689021785561725
2017461,51013,177100,52139,868,Melbourne Victory Football Club,5,B. Hamill,Brendan,Hamill,Central Defender,Right Center Back,RCB,58.98,58.98,2510.0,47359.0,00:00:00,00:57:49,True,0,0,0,0,False,1992-09-18,male,4.0,6.1037639877924725,64.41799762622831,98.29806351916834,26.746124540882327,28.04810321975616,0.5,0.25,0.75,0.5,0.0,0.5,3.0518819938962363,8.0,12.207527975584943,0.0009249999999999,0.0035,0.011291963377416,0.0,0.0,17.74,-0.125,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2015213,51713,1507968,52839,4177,Auckland FC,17,C. Elliott,Callan,Elliot,Full Back,Right Back,RB,51.78,51.78,40280.0,71349.0,00:48:03,,False,0,0,0,0,False,1999-07-07,male,7.0,12.16685979142526,201.9487668698096,351.0117616508858,27.42515703931353,29.2044440465875,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.8571428571428571,8.690614136732329,12.0,20.85747392815759,0.0068833333333333,0.0228,0.143568945538818,0.0833333333333333,1.7381228273464655,19.519166666666667,1.0833333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2015213,38673,1507965,39794,4177,Auckland FC,10,G. May,Guillermo Luis,May Bartesaghi,Center Forward,Center Forward,CF,99.83,99.83,2210.0,71349.0,00:00:00,,True,0,0,0,0,False,1998-03-11,male,5.0,4.507663027146148,92.27946717338595,83.19294846844372,27.181554513775733,28.36692951828929,0.6,0.4,0.6,0.2,0.0,0.6,2.704597816287689,42.0,37.86436942802765,0.0303642857142857,0.3123,1.1497245317038969,0.3571428571428571,13.522989081438446,,0.4523809523809524,0.0,0.0,32.0,28.849043373735352,0.0625,0.03125,0.03125,2.0,1.8030652108584595,1.0,0.9015326054292296,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,7.0,0.0,3.0,2.704597816287689
2015213,795527,1204918,797090,1803,Western United,10,M. Grimaldi,Matthew,Grimaldi,Wide Attacker,Left Winger,LW,88.12,88.12,2210.0,64319.0,00:00:00,01:25:04,True,0,0,0,0,False,2003-11-28,male,13.0,13.277349069450748,308.9871816741942,315.579282236467,26.849902210275705,28.228906730803853,0.5384615384615384,0.5384615384615384,0.4615384615384615,0.1538461538461538,0.0,0.6153846153846154,7.1493418066273255,40.0,40.853381752156146,0.0247775,0.2523,1.012244666364049,0.325,13.277349069450748,,0.5,0.0,0.0,17.0,17.362687244666365,0.1764705882352941,0.1176470588235294,0.0588235294117647,3.0,3.064003631411711,2.0,2.0426690876078073,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.1176470588235294,5.0,9.0,1.0,8.0,8.17067635043123
2015213,51008,73015,52134,1803,Western United,6,T. Imai,Tomoki,Imai,Full Back,Right Back,RB,99.83,99.83,2210.0,71349.0,00:00:00,,True,0,0,0,0,False,1990-11-29,male,8.0,7.212260843433838,128.87677631882258,116.18661593402815,27.054968234596465,28.411388290201767,0.5,0.25,0.75,0.125,0.0,0.5,3.606130421716919,14.0,12.621456476009216,0.0094785714285714,0.0546,0.1196333767404587,0.1428571428571428,1.8030652108584593,,1.0,0.0,0.0,8.0,7.212260843433838,0.25,0.25,0.0,2.0,1.8030652108584595,2.0,1.8030652108584595,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,1.8030652108584595
2015213,809670,1233131,811233,1803,Western United,44,J. Lauton,Jordan,Lauton,Midfield,Right Midfield,RM,51.78,51.78,40280.0,71349.0,00:45:00,,False,0,0,0,0,False,2003-04-01,male,10.0,17.381228273464657,187.72784021853911,326.2940444122928,26.7315796122336,27.790337456663565,0.8,0.1,0.9,0.4,0.0,0.8,13.904982618771726,9.0,15.643105446118192,0.0246222222222222,0.1692,0.3851680185399768,0.2222222222222222,3.4762456546929315,18.16111111111111,0.3333333333333333,0.0,0.0,10.0,17.381228273464657,0.2,0.1,0.1,2.0,3.4762456546929315,1.0,1.7381228273464655,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,10.428736964078794
2015213,560917,828228,562474,1803,Western United,23,R. Bozinovski,Rhys,Bozinovski,Midfield,Right Midfield,RM,48.05,48.05,2210.0,31039.0,00:00:00,00:45:00,True,0,0,0,0,False,2004-07-03,male,4.0,7.49219562955255,79.05047851632101,148.0654124135045,25.80969042172199,26.641617828792963,0.5,0.25,0.75,0.0,0.0,0.75,3.746097814776275,8.0,14.9843912591051,0.0031875,0.0111,0.0477627471383974,0.0,0.0,17.063750000000002,0.0,0.0,0.0,6.0,11.238293444328823,0.1666666666666666,0.1666666666666666,0.0,1.0,1.8730489073881376,1.0,1.8730489073881376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.8730489073881376
2015213,818284,1256018,819847,1803,Western United,5,O. Lavale,Oliver,Lavale,Center Forward,Center Forward,CF,25.56,25.56,56010.0,71349.0,01:11:13,,False,0,0,1,0,False,2005-04-05,male,3.0,10.563380281690142,48.46900034813312,170.66549418356732,26.86696160857059,28.20768631087583,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,7.042253521126761,9.0,31.690140845070424,0.0741333333333333,0.4653,2.3492957746478873,0.4444444444444444,14.08450704225352,21.19333333333333,1.6666666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2015213,795529,1204921,797092,1803,Western United,24,M. Ruhs,Michael,Ruhs,Center Forward,Center Forward,CF,74.26,74.26,2210.0,56009.0,00:00:00,01:11:13,True,1,0,1,0,False,2002-08-27,male,8.0,9.695663883652031,140.1803981217977,169.89275290818466,26.924781244486727,28.20370769322592,0.375,0.625,0.375,0.125,0.0,0.625,3.6358739563695126,24.0,29.086991650956097,0.0708583333333333,0.458,2.061055750067331,0.5833333333333334,16.96741179639106,19.71958333333333,0.9583333333333334,0.0,0.0,41.0,49.69027740371667,0.1219512195121951,0.1219512195121951,0.0,5.0,6.05978992728252,5.0,6.05978992728252,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.024390243902439,20.0,19.0,0.0,8.0,9.695663883652031
2015213,624628,1507972,626185,4177,Auckland FC,21,J. Randall,Jesse,Randall,Center Forward,Center Forward,CF,27.58,27.58,54800.0,71349.0,01:09:12,,False,0,0,1,0,False,2002-08-19,male,9.0,29.369108049311095,161.01994189972896,525.4457857496594,26.712151459704593,27.804773328463764,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.5555555555555556,13.052936910804933,15.0,48.94851341551849,0.0460133333333333,0.265,2.2522842639593907,0.6,29.369108049311095,20.418,0.7333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2015213,43829,1507969,44955,4177,Auckland FC,25,N. Moreno,Neyder Stiven,Moreno Betancur,Wide Attacker,Left Winger,LW,51.78,51.78,40280.0,71349.0,00:48:03,,False,0,0,1,0,False,1997-02-09,male,4.0,6.952491309385863,66.9709706324427,116.40377282579844,26.820503065250573,28.12204241642848,0.75,0.5,0.5,0.25,0.0,0.75,5.214368482039397,24.0,41.71494785631518,0.0250958333333333,0.3172,1.0468713789107762,0.25,10.428736964078794,18.29625,0.625,0.0,0.0,5.0,8.690614136732329,0.2,0.2,0.0,1.0,1.7381228273464655,1.0,1.7381228273464655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,5.214368482039397
2015213,50951,1507963,52077,4177,Auckland FC,22,J. Brimmer,Jake,Brimmer,Midfield,Left Midfield,LM,51.78,51.78,40280.0,71349.0,00:48:03,,False,0,0,0,0,False,1998-04-03,male,3.0,5.214368482039397,41.72355199295478,72.52065815693183,25.87441823977373,26.710048805734317,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,1.7381228273464655,24.0,41.71494785631518,0.0029083333333333,0.0136,0.1213209733487833,0.0,0.0,18.21833333333333,0.2083333333333333,0.0,0.0,3.0,5.214368482039397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,2.0,0.0,1.0,1.7381228273464655
2015213,818554,1256633,820117,1803,Western United,20,A. Walatee,Abel,Walatee,Wide Attacker,Left Winger,LW,25.56,25.56,56010.0,71349.0,01:11:13,,False,1,0,0,0,False,2004-02-22,male,4.0,14.084507042253522,67.48680164429831,237.62958325457151,26.58149148801277,27.58496798384918,0.5,0.5,0.5,0.0,0.0,0.25,7.042253521126761,8.0,28.169014084507044,0.01765,0.0473,0.4971830985915493,0.25,7.042253521126761,21.2475,0.375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2015213,14736,1507966,14933,4177,Auckland FC,6,L. Verstraete,Louis,Verstraete,Midfield,Right Midfield,RM,99.83,99.83,2210.0,71349.0,00:00:00,,True,0,0,0,0,False,1999-05-04,male,5.0,4.507663027146148,103.28783441915542,93.11735047304406,26.67397524078965,27.7265850041632,0.8,0.0,1.0,0.0,0.0,1.0,3.606130421716919,31.0,27.947510768306124,0.005158064516129,0.072,0.1441550636081338,0.032258064516129,0.9015326054292296,17.85290322580645,0.4838709677419355,0.0,0.0,8.0,7.212260843433838,0.125,0.125,0.0,1.0,0.9015326054292296,1.0,0.9015326054292296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,2.0,5.0,0.0,6.0,5.409195632575378
